1831,1771,2000
1835,1771,2000
1839,1770,1000
1834,1768,1000
1829,1765,1000
1824,1763,1000
1818,1760,1000
1813,1758,1000
1808,1755,1000
1802,1753,1000
1797,1751,1000
1792,1748,1000
1787,1746,1000
1782,1744,1000
1776,1742,1000
1771,1739,1000
1766,1737,1000
1761,1735,1000
1756,1733,1000
1751,1731,1000
1745,1729,1000
1740,1727,1000
1735,1725,1000
1730,1723,1000
1725,1721,1000
1720,1719,1000
1715,1717,1000
1710,1716,1000
1705,1714,1000
1700,1712,1000
1694,1710,1000
1689,1709,1000
1684,1707,2000
1688,1709,2000
1691,1712,2000
1694,1714,2000
1698,1717,2000
1701,1719,2000
1705,1722,2000
1708,1724,2000
1711,1727,2000
1715,1729,2000
1718,1732,2000
1721,1734,2000
1725,1737,2000
1728,1739,2000
1731,1742,2000
1734,1744,2000
1738,1747,2000
1741,1749,2000
1744,1752,2000
1748,1755,2000
1751,1757,2000
1754,1760,2000
1758,1762,2000
1761,1765,2000
1764,1768,2000
1767,1770,2000
1771,1773,2000
1774,1776,2000
1777,1778,2000
1780,1781,2000
1784,1784,1000
1784,1781,1000
1784,1778,1000
1784,1776,1000
1785,1773,1000
1785,1770,1000
1785,1768,1000
1785,1765,1000
1785,1762,1000
1785,1760,1000
1785,1757,1000
1785,1755,1000
1786,1752,1000
1786,1749,1000
1786,1747,1000
1786,1744,1000
1786,1742,1000
1786,1739,1000
1786,1737,1000
1786,1734,1000
1786,1731,1000
1786,1729,1000
1785,1726,1000
1785,1724,1000
1785,1721,1000
1785,1719,1000
1785,1716,1000
1785,1714,1000
1785,1711,1000
1784,1709,1000
1784,1706,1000
1780,1704,1000
1775,1702,1000
1770,1701,1000
1766,1699,1000
1761,1697,1000
1757,1695,1000
1752,1694,1000
1748,1692,1000
1743,1690,1000
1739,1689,1000
1734,1687,1000
1730,1686,1000
1725,1684,1000
1721,1682,1000
1716,1681,1000
1712,1680,1000
1708,1678,1000
1703,1677,1000
1699,1675,1000
1694,1674,1000
1690,1673,1000
1685,1671,1000
1681,1670,1000
1677,1669,1000
1672,1668,1000
1668,1667,1000
1664,1666,1000
1659,1664,1000
1655,1663,1000
1651,1662,2000
1651,1661,2000
1652,1659,2000
1653,1658,2000
1653,1656,2000
1654,1655,2000
1655,1653,2000
1656,1652,2000
1656,1650,2000
1657,1649,2000
1658,1647,2000
1658,1646,2000
1659,1644,2000
1660,1643,2000
1660,1641,2000
1661,1640,2000
1661,1638,2000
1662,1637,2000
1663,1636,2000
1663,1634,2000
1664,1633,2000
1664,1631,2000
1665,1630,2000
1666,1628,2000
1666,1627,2000
1667,1626,2000
1667,1624,2000
1668,1623,2000
1669,1621,2000
1669,1620,2000
1670,1618,1000
1667,1617,1000
1664,1616,1000
1662,1615,1000
1659,1614,1000
1657,1613,1000
1654,1612,1000
1652,1611,1000
1649,1610,1000
1646,1609,1000
1644,1608,1000
1641,1607,1000
1639,1606,1000
1636,1605,1000
1634,1604,1000
1631,1604,1000
1628,1603,1000
1626,1602,1000
1623,1601,1000
1621,1600,1000
1618,1599,1000
1616,1598,1000
1613,1597,1000
1611,1596,1000
1608,1596,1000
1605,1595,1000
1603,1594,1000
1600,1593,1000
1598,1592,1000
1595,1592,1000
1593,1591,2000
1598,1592,2000
1603,1593,2000
1607,1594,2000
1612,1595,2000
1617,1596,2000
1622,1598,2000
1627,1599,2000
1632,1600,2000
1637,1602,2000
1642,1603,2000
1647,1604,2000
1652,1606,2000
1657,1607,2000
1662,1609,2000
1667,1610,2000
1672,1612,2000
1677,1614,2000
1682,1615,2000
1687,1617,2000
1692,1619,2000
1697,1621,2000
1702,1623,2000
1707,1625,2000
1712,1627,2000
1717,1628,2000
1722,1631,2000
1728,1633,2000
1733,1635,2000
1738,1637,2000
1743,1639,1000
1737,1635,1000
1730,1630,1000
1724,1626,1000
1717,1622,1000
1711,1618,1000
1704,1614,1000
1698,1610,1000
1691,1605,1000
1685,1601,1000
1678,1598,1000
1672,1594,1000
1666,1590,1000
1659,1586,1000
1653,1582,1000
1647,1578,1000
1640,1575,1000
1634,1571,1000
1628,1567,1000
1621,1564,1000
1615,1560,1000
1609,1557,1000
1603,1553,1000
1596,1550,1000
1590,1546,1000
1584,1543,1000
1578,1540,1000
1572,1537,1000
1565,1533,1000
1559,1530,1000
1553,1527,2000
1555,1526,2000
1558,1525,2000
1560,1524,2000
1562,1523,2000
1564,1521,2000
1566,1520,2000
1569,1519,2000
1571,1518,2000
1573,1517,2000
1575,1516,2000
1577,1515,2000
1579,1514,2000
1582,1513,2000
1584,1512,2000
1586,1511,2000
1588,1510,2000
1590,1509,2000
1592,1508,2000
1594,1507,2000
1596,1506,2000
1598,1506,2000
1601,1505,2000
1603,1504,2000
1605,1503,2000
1607,1502,2000
1609,1502,2000
1611,1501,2000
1613,1500,2000
1615,1500,2000
1617,1499,1000
1615,1499,1000
1613,1500,1000
1610,1500,1000
1608,1501,1000
1606,1501,1000
1604,1502,1000
1602,1502,1000
1599,1503,1000
1597,1503,1000
1595,1504,1000
1593,1504,1000
1590,1505,1000
1588,1506,1000
1586,1506,1000
1584,1507,1000
1581,1508,1000
1579,1508,1000
1577,1509,1000
1575,1510,1000
1572,1510,1000
1570,1511,1000
1568,1512,1000
1565,1513,1000
1563,1514,1000
1561,1515,1000
1558,1515,1000
1556,1516,1000
1554,1517,1000
1552,1518,1000
1549,1519,2000
1549,1516,2000
1549,1513,2000
1550,1510,2000
1550,1507,2000
1550,1504,2000
1550,1500,2000
1550,1497,2000
1550,1494,2000
1550,1491,2000
1549,1488,2000
1549,1485,2000
1549,1482,2000
1549,1479,2000
1549,1476,2000
1549,1473,2000
1548,1469,2000
1548,1466,2000
1548,1463,2000
1547,1460,2000
1547,1457,2000
1547,1454,2000
1546,1451,2000
1546,1448,2000
1545,1445,2000
1545,1442,2000
1544,1439,2000
1544,1436,2000
1543,1433,2000
1543,1430,2000
1542,1426,1000
1540,1428,1000
1539,1429,1000
1537,1430,1000
1536,1431,1000
1534,1432,1000
1532,1433,1000
1531,1435,1000
1529,1436,1000
1527,1437,1000
1526,1438,1000
1524,1439,1000
1522,1441,1000
1521,1442,1000
1519,1443,1000
1517,1445,1000
1516,1446,1000
1514,1447,1000
1512,1449,1000
1510,1450,1000
1509,1452,1000
1507,1453,1000
1505,1454,1000
1503,1456,1000
1501,1457,1000
1499,1459,1000
1498,1460,1000
1496,1462,1000
1494,1463,1000
1492,1465,1000
1490,1466,1000
1486,1462,1000
1482,1458,1000
1479,1454,1000
1475,1450,1000
1471,1446,1000
1467,1442,1000
1463,1438,1000
1459,1434,1000
1455,1429,1000
1451,1425,1000
1447,1421,1000
1443,1417,1000
1439,1413,1000
1435,1409,1000
1431,1405,1000
1427,1401,1000
1423,1397,1000
1419,1393,1000
1415,1389,1000
1411,1385,1000
1407,1381,1000
1403,1377,1000
1399,1373,1000
1395,1369,1000
1391,1365,1000
1387,1361,1000
1383,1358,1000
1379,1354,1000
1375,1350,1000
1370,1346,2000
1373,1348,2000
1376,1350,2000
1378,1352,2000
1381,1354,2000
1384,1356,2000
1386,1358,2000
1389,1360,2000
1391,1363,2000
1394,1365,2000
1397,1367,2000
1399,1369,2000
1402,1371,2000
1405,1373,2000
1407,1375,2000
1410,1377,2000
1412,1380,2000
1415,1382,2000
1418,1384,2000
1420,1386,2000
1423,1388,2000
1425,1390,2000
1428,1393,2000
1431,1395,2000
1433,1397,2000
1436,1399,2000
1438,1401,2000
1441,1404,2000
1444,1406,2000
1446,1408,2000
1449,1410,1000
1450,1409,1000
1451,1407,1000
1453,1406,1000
1454,1404,1000
1455,1403,1000
1456,1401,1000
1457,1400,1000
1459,1399,1000
1460,1397,1000
1461,1396,1000
1462,1394,1000
1463,1393,1000
1464,1391,1000
1465,1390,1000
1467,1389,1000
1468,1387,1000
1469,1386,1000
1470,1385,1000
1471,1383,1000
1472,1382,1000
1473,1381,1000
1474,1379,1000
1475,1378,1000
1476,1377,1000
1477,1375,1000
1478,1374,1000
1479,1373,1000
1480,1371,1000
1481,1370,1000
1482,1369,1000
1479,1366,1000
1476,1363,1000
1473,1360,1000
1470,1357,1000
1467,1354,1000
1464,1351,1000
1461,1348,1000
1458,1345,1000
1456,1342,1000
1453,1339,1000
1450,1336,1000
1447,1334,1000
1444,1331,1000
1441,1328,1000
1438,1325,1000
1435,1322,1000
1432,1319,1000
1429,1316,1000
1426,1313,1000
1423,1310,1000
1420,1307,1000
1417,1304,1000
1414,1301,1000
1411,1299,1000
1408,1296,1000
1406,1293,1000
1403,1290,1000
1400,1287,1000
1397,1284,1000
1394,1281,1000
1396,1285,1000
1399,1288,1000
1401,1292,1000
1404,1296,1000
1406,1299,1000
1409,1303,1000
1411,1306,1000
1414,1310,1000
1416,1313,1000
1419,1317,1000
1421,1321,1000
1424,1324,1000
1426,1328,1000
1429,1331,1000
1431,1335,1000
1433,1338,1000
1436,1342,1000
1438,1345,1000
1440,1349,1000
1443,1352,1000
1445,1356,1000
1447,1359,1000
1449,1363,1000
1452,1366,1000
1454,1370,1000
1456,1373,1000
1458,1377,1000
1460,1380,1000
1463,1383,1000
1465,1387,2000
1463,1385,2000
1462,1384,2000
1460,1382,2000
1458,1380,2000
1457,1379,2000
1455,1377,2000
1454,1375,2000
1452,1374,2000
1450,1372,2000
1449,1370,2000
1447,1369,2000
1446,1367,2000
1444,1365,2000
1443,1364,2000
1441,1362,2000
1439,1360,2000
1438,1359,2000
1436,1357,2000
1435,1355,2000
1433,1354,2000
1431,1352,2000
1430,1351,2000
1428,1349,2000
1426,1347,2000
1425,1346,2000
1423,1344,2000
1422,1342,2000
1420,1341,2000
1418,1339,2000
1417,1337,1000
1414,1336,1000
1411,1335,1000
1408,1333,1000
1406,1332,1000
1403,1331,1000
1400,1330,1000
1397,1328,1000
1394,1327,1000
1392,1326,1000
1389,1325,1000
1386,1323,1000
1383,1322,1000
1381,1321,1000
1378,1320,1000
1375,1319,1000
1372,1317,1000
1369,1316,1000
1367,1315,1000
1364,1314,1000
1361,1313,1000
1358,1312,1000
1356,1311,1000
1353,1310,1000
1350,1309,1000
1347,1308,1000
1345,1307,1000
1342,1306,1000
1339,1305,1000
1336,1304,1000
1334,1303,2000
1330,1300,2000
1327,1297,2000
1323,1294,2000
1320,1291,2000
1317,1288,2000
1313,1285,2000
1310,1282,2000
1306,1279,2000
1303,1276,2000
1299,1273,2000
1296,1270,2000
1293,1267,2000
1289,1264,2000
1286,1261,2000
1282,1258,2000
1279,1255,2000
1275,1252,2000
1272,1249,2000
1268,1246,2000
1265,1243,2000
1261,1241,2000
1258,1238,2000
1255,1235,2000
1251,1232,2000
1248,1229,2000
1244,1226,2000
1241,1224,2000
1237,1221,2000
1234,1218,2000
1230,1215,1000
1232,1217,1000
1234,1218,1000
1236,1219,1000
1238,1221,1000
1240,1222,1000
1242,1223,1000
1244,1225,1000
1245,1226,1000
1247,1228,1000
1249,1229,1000
1251,1230,1000
1253,1232,1000
1255,1233,1000
1257,1234,1000
1259,1236,1000
1261,1237,1000
1263,1239,1000
1265,1240,1000
1266,1241,1000
1268,1243,1000
1270,1244,1000
1272,1246,1000
1274,1247,1000
1276,1248,1000
1278,1250,1000
1280,1251,1000
1282,1253,1000
1284,1254,1000
1286,1256,1000
1287,1257,2000
1288,1255,2000
1289,1253,2000
1290,1251,2000
1291,1248,2000
1292,1246,2000
1292,1244,2000
1293,1242,2000
1294,1240,2000
1295,1238,2000
1295,1235,2000
1296,1233,2000
1297,1231,2000
1297,1229,2000
1298,1227,2000
1299,1225,2000
1299,1223,2000
1300,1220,2000
1300,1218,2000
1301,1216,2000
1302,1214,2000
1302,1212,2000
1303,1210,2000
1303,1208,2000
1304,1206,2000
1304,1203,2000
1305,1201,2000
1305,1199,2000
1305,1197,2000
1306,1195,2000
